gene_id	avg_coverage	gene_length
PROKKA_MOD_PART0_04534	0	696
PROKKA_MOD_PART0_04535	0	303
PROKKA_MOD_PART0_04536	0	285
PROKKA_MOD_PART0_04537	0	501
PROKKA_MOD_PART0_04538	0	276
PROKKA_MOD_PART0_04539	0	354
PROKKA_MOD_PART0_04540	0.136442	579
PROKKA_MOD_PART0_04541	0.573059	438
PROKKA_MOD_PART0_04542	0.173611	720
PROKKA_MOD_PART0_04543	0	426
PROKKA_MOD_PART0_04544	0	246
PROKKA_MOD_PART0_04545	0	804
PROKKA_MOD_PART0_04546	0	636
PROKKA_MOD_PART0_04547	0.112903	2232
PROKKA_MOD_PART0_04548	0	210
PROKKA_MOD_PART0_04549	0	2109
PROKKA_MOD_PART0_04550	0	303
PROKKA_MOD_PART0_04551	0	174
PROKKA_MOD_PART0_04552	0	321
PROKKA_MOD_PART0_04553	0	390
PROKKA_MOD_PART0_04554	0.406091	591
PROKKA_MOD_PART0_04555	0	600
PROKKA_MOD_PART0_04556	0	516
PROKKA_MOD_PART0_04557	0	192
PROKKA_MOD_PART0_04558	0	1212
PROKKA_MOD_PART0_04559	0	480
PROKKA_MOD_PART0_04560	0	297
PROKKA_MOD_PART0_04561	0	213
PROKKA_MOD_PART0_04562	0	849
PROKKA_MOD_PART0_04563	0	630
PROKKA_MOD_PART0_04564	0	663
PROKKA_MOD_PART0_04565	0	669
PROKKA_MOD_PART0_04566	0	1473
PROKKA_MOD_PART0_04567	0	267
PROKKA_MOD_PART0_04568	0	1083
PROKKA_MOD_PART0_04569	0	648
PROKKA_MOD_PART0_04570	0	351
PROKKA_MOD_PART0_04571	0	3804
PROKKA_MOD_PART0_04572	0	381
PROKKA_MOD_PART0_04573	0	696
PROKKA_MOD_PART0_04574	0	1734
PROKKA_MOD_PART0_04575	0	627
PROKKA_MOD_PART0_04576	0	642
PROKKA_MOD_PART0_04577	0.202212	633
PROKKA_MOD_PART0_04578	0.177034	627
PROKKA_MOD_PART0_04579	0	624
PROKKA_MOD_PART0_04580	0	336
PROKKA_MOD_PART0_04581	0	696
PROKKA_MOD_PART0_04582	0	705
PROKKA_MOD_PART0_04583	0	153
PROKKA_MOD_PART0_04584	0	2844
PROKKA_MOD_PART0_04585	0	786
PROKKA_MOD_PART0_04586	0	2736
PROKKA_MOD_PART0_04587	0	594
PROKKA_MOD_PART0_04588	0	543
PROKKA_MOD_PART0_04589	0	183
PROKKA_MOD_PART0_04590	0	3156
PROKKA_MOD_PART0_04591	0	576
PROKKA_MOD_PART0_04592	0	660
PROKKA_MOD_PART0_04593	0	636
PROKKA_MOD_PART0_04594	0	1254
PROKKA_MOD_PART0_04595	0	303
PROKKA_MOD_PART0_04596	0	588
PROKKA_MOD_PART0_04597	0	408
PROKKA_MOD_PART0_04598	0	525
PROKKA_MOD_PART0_04599	0	1467
PROKKA_MOD_PART0_04600	0	72
PROKKA_MOD_PART0_04601	0	105
PROKKA_MOD_PART0_04602	0	963
PROKKA_MOD_PART0_04603	0	498
PROKKA_MOD_PART0_04604	0	372
PROKKA_MOD_PART0_04605	0	357
PROKKA_MOD_PART0_04606	0	339
PROKKA_MOD_PART0_04607	0	657
PROKKA_MOD_PART0_04608	0	582
PROKKA_MOD_PART0_04609	0	165
PROKKA_MOD_PART0_04610	0	402
PROKKA_MOD_PART0_04611	0	1581
PROKKA_MOD_PART0_04612	0	555
PROKKA_MOD_PART0_04613	0.488372	516
PROKKA_MOD_PART0_04614	0	282
PROKKA_MOD_PART0_04615	0	438
PROKKA_MOD_PART0_04616	0	201
PROKKA_MOD_PART0_04617	0	360
PROKKA_MOD_PART0_04618	0	147
PROKKA_MOD_PART0_04619	0	216
PROKKA_MOD_PART0_04620	0	1401
PROKKA_MOD_PART0_04621	0.167331	753
PROKKA_MOD_PART0_04622	0.188341	669
PROKKA_MOD_PART0_04623	0	819
PROKKA_MOD_PART0_04624	0	777
PROKKA_MOD_PART0_04625	0	516
PROKKA_MOD_PART0_04626	0	558
PROKKA_MOD_PART0_04627	0	216
PROKKA_MOD_PART0_04628	0	405
PROKKA_MOD_PART0_04629	0	543
PROKKA_MOD_PART0_04630	0	261
PROKKA_MOD_PART0_04631	0	2133
PROKKA_MOD_PART0_04632	0	645
PROKKA_MOD_PART0_04633	0	1512
PROKKA_MOD_PART0_04634	0	1383
PROKKA_MOD_PART0_04635	0	1185
PROKKA_MOD_PART0_04636	0	306
PROKKA_MOD_PART0_04637	0	1272
PROKKA_MOD_PART0_04638	0	990
PROKKA_MOD_PART0_04639	0	873
PROKKA_MOD_PART0_04640	0	1005
PROKKA_MOD_PART0_04641	0	447
PROKKA_MOD_PART0_04642	0.316981	795
PROKKA_MOD_PART0_04643	0	675
PROKKA_MOD_PART0_04644	0	81
PROKKA_MOD_PART0_04645	0	696
PROKKA_MOD_PART0_04646	0	822
PROKKA_MOD_PART0_04647	0	936
PROKKA_MOD_PART0_04648	0	1062
PROKKA_MOD_PART0_04649	0	549
PROKKA_MOD_PART0_04650	0	657
PROKKA_MOD_PART0_04651	0	1041
PROKKA_MOD_PART0_04652	0	189
PROKKA_MOD_PART0_04653	0	759
PROKKA_MOD_PART0_04654	0	345
PROKKA_MOD_PART0_04655	0	393
PROKKA_MOD_PART0_04656	0	1131
PROKKA_MOD_PART0_04657	0.14841	1698
PROKKA_MOD_PART0_04658	0	921
PROKKA_MOD_PART0_04659	0	291
PROKKA_MOD_PART0_04660	0	690
PROKKA_MOD_PART0_04661	0	378
PROKKA_MOD_PART0_04662	0	786
PROKKA_MOD_PART0_04663	0	492
PROKKA_MOD_PART0_04664	0	411
PROKKA_MOD_PART0_04665	0	195
PROKKA_MOD_PART0_04666	0	402
PROKKA_MOD_PART0_04667	0	87
PROKKA_MOD_PART0_04668	0	156
PROKKA_MOD_PART0_04669	0	513
PROKKA_MOD_PART0_04670	0	366
PROKKA_MOD_PART0_04671	0	204
PROKKA_MOD_PART0_04672	0.453488	258
PROKKA_MOD_PART0_04673	0.45614	285
PROKKA_MOD_PART0_04674	0	273
PROKKA_MOD_PART0_04675	0	462
PROKKA_MOD_PART0_04676	0	891
PROKKA_MOD_PART0_04677	0	792
PROKKA_MOD_PART0_04678	0	402
PROKKA_MOD_PART0_04679	0.976303	633
PROKKA_MOD_PART0_04680	0	438
PROKKA_MOD_PART0_04681	0	393
PROKKA_MOD_PART0_04682	0	477
PROKKA_MOD_PART0_04683	0	693
PROKKA_MOD_PART0_04684	0	105
PROKKA_MOD_PART0_04685	0	258
PROKKA_MOD_PART0_04686	0	543
PROKKA_MOD_PART0_04687	0.347339	714
PROKKA_MOD_PART0_04688	0	372
PROKKA_MOD_PART0_04689	0	804
PROKKA_MOD_PART0_04690	0	291
PROKKA_MOD_PART0_04691	0	837
PROKKA_MOD_PART0_04692	0	528
PROKKA_MOD_PART0_04693	0	369
PROKKA_MOD_PART0_04694	0	270
PROKKA_MOD_PART0_04695	0	93
PROKKA_MOD_PART0_04696	0	306
PROKKA_MOD_PART0_04697	0	327
PROKKA_MOD_PART0_04698	0	462
PROKKA_MOD_PART0_04699	0	444
PROKKA_MOD_PART0_04700	0	174
PROKKA_MOD_PART0_04701	0	594
PROKKA_MOD_PART0_04702	0.237288	531
PROKKA_MOD_PART0_04703	0	573
PROKKA_MOD_PART0_04704	0	78
PROKKA_MOD_PART0_04705	0	609
PROKKA_MOD_PART0_04706	0	1131
PROKKA_MOD_PART0_04707	0	609
PROKKA_MOD_PART0_04708	0	93
PROKKA_MOD_PART0_04709	0	195
PROKKA_MOD_PART0_04710	0	816
PROKKA_MOD_PART0_04711	0	162
PROKKA_MOD_PART0_04712	0	696
PROKKA_MOD_PART0_04713	0	174
PROKKA_MOD_PART0_04714	0	1260
PROKKA_MOD_PART0_04715	0	816
PROKKA_MOD_PART0_04716	0	657
PROKKA_MOD_PART0_04717	0	459
PROKKA_MOD_PART0_04718	0	1209
PROKKA_MOD_PART0_04719	0	855
PROKKA_MOD_PART0_04720	0	600
PROKKA_MOD_PART0_04721	0	693
PROKKA_MOD_PART0_04722	0	984
PROKKA_MOD_PART0_04723	0	279
PROKKA_MOD_PART0_04724	0	1056
PROKKA_MOD_PART0_04725	0	561
PROKKA_MOD_PART0_04726	0	348
PROKKA_MOD_PART0_04727	0	543
PROKKA_MOD_PART0_04728	0	507
PROKKA_MOD_PART0_04729	0.166998	1509
PROKKA_MOD_PART0_04730	0	189
PROKKA_MOD_PART0_04731	0	612
PROKKA_MOD_PART0_04732	0	531
PROKKA_MOD_PART0_04733	0	660
PROKKA_MOD_PART0_04734	0	171
PROKKA_MOD_PART0_04735	0	714
PROKKA_MOD_PART0_04736	0	333
PROKKA_MOD_PART0_04737	0	510
PROKKA_MOD_PART0_04738	0	75
PROKKA_MOD_PART0_04739	0	462
PROKKA_MOD_PART0_04740	0.422111	597
PROKKA_MOD_PART0_04741	0	87
PROKKA_MOD_PART0_04742	0	612
PROKKA_MOD_PART0_04743	0	942
PROKKA_MOD_PART0_04744	0	663
PROKKA_MOD_PART0_04745	0	585
PROKKA_MOD_PART0_04746	0	69
PROKKA_MOD_PART0_04747	0	1434
PROKKA_MOD_PART0_04748	0	279
PROKKA_MOD_PART0_04749	0	408
PROKKA_MOD_PART0_04750	0	342
PROKKA_MOD_PART0_04751	0	1200
PROKKA_MOD_PART0_04752	0	519
PROKKA_MOD_PART0_04753	0.14711	1713
PROKKA_MOD_PART0_04754	0	1413
PROKKA_MOD_PART0_04755	0	501
PROKKA_MOD_PART0_04756	0	1932
PROKKA_MOD_PART0_04757	0	1305
PROKKA_MOD_PART0_04758	0	744
PROKKA_MOD_PART0_04759	0	465
PROKKA_MOD_PART0_04760	0	1248
PROKKA_MOD_PART0_04761	0	1131
PROKKA_MOD_PART0_04762	0	390
PROKKA_MOD_PART0_04763	0	276
PROKKA_MOD_PART0_04764	0	279
PROKKA_MOD_PART0_04765	0	171
PROKKA_MOD_PART0_04766	0	4914
PROKKA_MOD_PART0_04767	0	369
PROKKA_MOD_PART0_04768	0	1575
PROKKA_MOD_PART0_04769	0	627
PROKKA_MOD_PART0_04770	0	1224
PROKKA_MOD_PART0_04771	0	3402
PROKKA_MOD_PART0_04772	0	3096
PROKKA_MOD_PART0_04773	0	459
PROKKA_MOD_PART0_04774	0	264
PROKKA_MOD_PART0_04775	0.617647	408
PROKKA_MOD_PART0_04776	0	408
PROKKA_MOD_PART0_04777	0	969
PROKKA_MOD_PART0_04778	0	834
PROKKA_MOD_PART0_04779	0	2100
PROKKA_MOD_PART0_04780	0	1002
PROKKA_MOD_PART0_04781	0	1695
PROKKA_MOD_PART0_04782	0	702
PROKKA_MOD_PART0_04783	0	543
PROKKA_MOD_PART0_04784	0	1722
PROKKA_MOD_PART0_04785	0	864
PROKKA_MOD_PART0_04786	0	1632
PROKKA_MOD_PART0_04787	0	450
PROKKA_MOD_PART0_04788	0	1410
PROKKA_MOD_PART0_04789	0	483
PROKKA_MOD_PART0_04790	0	366
PROKKA_MOD_PART0_04791	0	177
PROKKA_MOD_PART0_04792	0	276
PROKKA_MOD_PART0_04793	0	369
PROKKA_MOD_PART0_04794	0	756
PROKKA_MOD_PART0_04795	0	549
PROKKA_MOD_PART0_04796	0	285
PROKKA_MOD_PART0_04797	0	504
PROKKA_MOD_PART0_04798	0	678
PROKKA_MOD_PART0_04799	0.251497	501
PROKKA_MOD_PART0_04800	0	1086
PROKKA_MOD_PART0_04801	0	390
PROKKA_MOD_PART0_04802	0	681
PROKKA_MOD_PART0_04803	0	246
PROKKA_MOD_PART0_04804	0	630
PROKKA_MOD_PART0_04805	0	942
PROKKA_MOD_PART0_04806	0	363
PROKKA_MOD_PART0_04807	0	534
PROKKA_MOD_PART0_04808	0	945
PROKKA_MOD_PART0_04809	0	147
PROKKA_MOD_PART0_04810	0	513
PROKKA_MOD_PART0_04811	0	183
PROKKA_MOD_PART0_04812	0	1407
PROKKA_MOD_PART0_04813	0	783
PROKKA_MOD_PART0_04814	0	936
PROKKA_MOD_PART0_04815	0	747
PROKKA_MOD_PART0_04816	0	744
PROKKA_MOD_PART0_04817	0	747
PROKKA_MOD_PART0_04818	0	996
PROKKA_MOD_PART0_04819	0	426
PROKKA_MOD_PART0_04820	0	252
PROKKA_MOD_PART0_04821	0	129
PROKKA_MOD_PART0_04822	0	2796
PROKKA_MOD_PART0_04823	0	507
PROKKA_MOD_PART0_04824	0	195
PROKKA_MOD_PART0_04825	0	882
PROKKA_MOD_PART0_04826	0	276
PROKKA_MOD_PART0_04827	0	699
PROKKA_MOD_PART0_04828	0	402
PROKKA_MOD_PART0_04829	0	213
PROKKA_MOD_PART0_04830	0	150
PROKKA_MOD_PART0_04831	0	552
PROKKA_MOD_PART0_04832	0	114
PROKKA_MOD_PART0_04833	0	411
PROKKA_MOD_PART0_04834	0	402
PROKKA_MOD_PART0_04835	0	549
PROKKA_MOD_PART0_04836	0	162
PROKKA_MOD_PART0_04837	0	1011
PROKKA_MOD_PART0_04838	0	618
PROKKA_MOD_PART0_04839	0	522
PROKKA_MOD_PART0_04840	0	126
PROKKA_MOD_PART0_04841	0	651
PROKKA_MOD_PART0_04842	0	378
PROKKA_MOD_PART0_04843	0	153
PROKKA_MOD_PART0_04844	0	336
PROKKA_MOD_PART0_04845	0	435
PROKKA_MOD_PART0_04846	0	222
PROKKA_MOD_PART0_04847	0	210
PROKKA_MOD_PART0_04848	0	75
PROKKA_MOD_PART0_04849	0	981
PROKKA_MOD_PART0_04850	0	1086
PROKKA_MOD_PART0_04851	0	192
PROKKA_MOD_PART0_04852	0	573
PROKKA_MOD_PART0_04853	0	600
PROKKA_MOD_PART0_04854	0	456
PROKKA_MOD_PART0_04855	0	765
PROKKA_MOD_PART0_04856	0	549
PROKKA_MOD_PART0_04857	0	126
PROKKA_MOD_PART0_04858	0	417
PROKKA_MOD_PART0_04859	0	627
PROKKA_MOD_PART0_04860	0	60
PROKKA_MOD_PART0_04861	0.3	840
PROKKA_MOD_PART0_04862	0.589744	156
PROKKA_MOD_PART0_04863	0.302469	972
PROKKA_MOD_PART0_04864	0.341122	642
PROKKA_MOD_PART0_04865	0.797297	222
PROKKA_MOD_PART0_04866	0	174
PROKKA_MOD_PART0_04867	0	465
PROKKA_MOD_PART0_04868	0	309
PROKKA_MOD_PART0_04869	0	462
PROKKA_MOD_PART0_04870	0	1173
PROKKA_MOD_PART0_04871	0	909
PROKKA_MOD_PART0_04872	0	897
PROKKA_MOD_PART0_04873	0	534
PROKKA_MOD_PART0_04874	0.553763	186
PROKKA_MOD_PART0_04875	0.540476	420
PROKKA_MOD_PART0_04876	0	267
PROKKA_MOD_PART0_04877	0	369
PROKKA_MOD_PART0_04878	0	522
PROKKA_MOD_PART0_04879	0	777
PROKKA_MOD_PART0_04880	0	243
PROKKA_MOD_PART0_04881	0	381
PROKKA_MOD_PART0_04882	0	174
PROKKA_MOD_PART0_04883	0	603
PROKKA_MOD_PART0_04884	0	96
PROKKA_MOD_PART0_04885	0	111
PROKKA_MOD_PART0_04886	0	315
PROKKA_MOD_PART0_04887	0	90
PROKKA_MOD_PART0_04888	0	882
PROKKA_MOD_PART0_04889	0	489
PROKKA_MOD_PART0_04890	0	474
PROKKA_MOD_PART0_04891	0	240
PROKKA_MOD_PART0_04892	0	1026
PROKKA_MOD_PART0_04893	0	624
PROKKA_MOD_PART0_04894	0	723
PROKKA_MOD_PART0_04895	0	1569
PROKKA_MOD_PART0_04896	0	846
PROKKA_MOD_PART0_04897	0	267
PROKKA_MOD_PART0_04898	0.354839	186
PROKKA_MOD_PART0_04899	0.0742049	1698
PROKKA_MOD_PART0_04900	0	231
PROKKA_MOD_PART0_04901	0	261
PROKKA_MOD_PART0_04902	0	117
PROKKA_MOD_PART0_04903	0	78
PROKKA_MOD_PART0_04904	0.185185	1188
PROKKA_MOD_PART0_04905	0	261
PROKKA_MOD_PART0_04906	0	678
PROKKA_MOD_PART0_04907	0	1281
PROKKA_MOD_PART0_04908	0	369
PROKKA_MOD_PART0_04909	0	720
PROKKA_MOD_PART0_04910	0.121832	1026
PROKKA_MOD_PART0_04911	0	1023
PROKKA_MOD_PART0_04912	0	171
PROKKA_MOD_PART0_04913	0	426
PROKKA_MOD_PART0_04914	0	372
PROKKA_MOD_PART0_04915	0	273
PROKKA_MOD_PART0_04916	0	174
PROKKA_MOD_PART0_04917	0	243
PROKKA_MOD_PART0_04918	0	300
PROKKA_MOD_PART0_04919	0	387
PROKKA_MOD_PART0_04920	0	393
PROKKA_MOD_PART0_04921	0	255
PROKKA_MOD_PART0_04922	0	117
PROKKA_MOD_PART0_04923	0	378
PROKKA_MOD_PART0_04924	0.490196	255
PROKKA_MOD_PART0_04925	0	1482
PROKKA_MOD_PART0_04926	0	222
PROKKA_MOD_PART0_04927	0	489
PROKKA_MOD_PART0_04928	0	609
PROKKA_MOD_PART0_04929	0	810
PROKKA_MOD_PART0_04930	0	252
PROKKA_MOD_PART0_04931	0	459
PROKKA_MOD_PART0_04932	0	738
PROKKA_MOD_PART0_04933	0	411
PROKKA_MOD_PART0_04934	0	378
PROKKA_MOD_PART0_04935	0	360
PROKKA_MOD_PART0_04936	0	546
PROKKA_MOD_PART0_04937	0	771
PROKKA_MOD_PART0_04938	0	174
PROKKA_MOD_PART0_04939	0	246
PROKKA_MOD_PART0_04940	0	354
PROKKA_MOD_PART0_04941	0	102
PROKKA_MOD_PART0_04942	0	171
PROKKA_MOD_PART0_04943	0	558
PROKKA_MOD_PART0_04944	0	462
PROKKA_MOD_PART0_04945	0	429
PROKKA_MOD_PART0_04946	0.646154	195
PROKKA_MOD_PART0_04947	0	207
PROKKA_MOD_PART0_04948	0	681
PROKKA_MOD_PART0_04949	0	168
PROKKA_MOD_PART0_04950	0.121477	2058
PROKKA_MOD_PART0_04951	0	153
PROKKA_MOD_PART0_04952	0	210
PROKKA_MOD_PART0_04953	0	840
PROKKA_MOD_PART0_04954	0	249
PROKKA_MOD_PART0_04955	0	516
PROKKA_MOD_PART0_04956	0	276
PROKKA_MOD_PART0_04957	0	225
PROKKA_MOD_PART0_04958	0	213
PROKKA_MOD_PART0_04959	0	786
PROKKA_MOD_PART0_04960	0	309
PROKKA_MOD_PART0_04961	0	513
PROKKA_MOD_PART0_04962	0	1110
PROKKA_MOD_PART0_04963	0	921
PROKKA_MOD_PART0_04964	0	453
PROKKA_MOD_PART0_04965	0	594
PROKKA_MOD_PART0_04966	0	630
PROKKA_MOD_PART0_04967	0	690
PROKKA_MOD_PART0_04968	0	687
PROKKA_MOD_PART0_04969	0.549296	213
PROKKA_MOD_PART0_04970	0	255
PROKKA_MOD_PART0_04971	0	1251
PROKKA_MOD_PART0_04972	0	1332
PROKKA_MOD_PART0_04973	0	1863
PROKKA_MOD_PART0_04974	0	255
PROKKA_MOD_PART0_04975	0	234
PROKKA_MOD_PART0_04976	0	606
PROKKA_MOD_PART0_04977	0	675
PROKKA_MOD_PART0_04978	0	351
PROKKA_MOD_PART0_04979	0	429
PROKKA_MOD_PART0_04980	0.316981	795
PROKKA_MOD_PART0_04981	0	651
PROKKA_MOD_PART0_04982	0	465
PROKKA_MOD_PART0_04983	0	240
PROKKA_MOD_PART0_04984	0.333333	243
PROKKA_MOD_PART0_04985	0.256098	492
PROKKA_MOD_PART0_04986	0	129
PROKKA_MOD_PART0_04987	0	138
PROKKA_MOD_PART0_04988	0	720
PROKKA_MOD_PART0_04989	0	990
PROKKA_MOD_PART0_04990	0	252
PROKKA_MOD_PART0_04991	0	495
PROKKA_MOD_PART0_04992	0	996
PROKKA_MOD_PART0_04993	0	60
PROKKA_MOD_PART0_04994	0	1251
PROKKA_MOD_PART0_04995	0	549
PROKKA_MOD_PART0_04996	0	459
PROKKA_MOD_PART0_04997	0	897
PROKKA_MOD_PART0_04998	0	489
PROKKA_MOD_PART0_04999	0	246
PROKKA_MOD_PART0_05000	0	1248
PROKKA_MOD_PART0_05001	0	324
PROKKA_MOD_PART0_05002	0	159
PROKKA_MOD_PART0_05003	0	723
PROKKA_MOD_PART0_05004	0	123
PROKKA_MOD_PART0_05005	0	354
PROKKA_MOD_PART0_05006	0	447
PROKKA_MOD_PART0_05007	0	78
PROKKA_MOD_PART0_05008	0	429
PROKKA_MOD_PART0_05009	0	519
PROKKA_MOD_PART0_05010	0	459
PROKKA_MOD_PART0_05011	0.297872	423
PROKKA_MOD_PART0_05012	0	228
PROKKA_MOD_PART0_05013	0	819
PROKKA_MOD_PART0_05014	0	909
PROKKA_MOD_PART0_05015	0	201
PROKKA_MOD_PART0_05016	0	2094
PROKKA_MOD_PART0_05017	0	147
PROKKA_MOD_PART0_05018	0	510
PROKKA_MOD_PART0_05019	0	903
PROKKA_MOD_PART0_05020	0.0714894	3525
PROKKA_MOD_PART0_05021	0	918
PROKKA_MOD_PART0_05022	0	504
PROKKA_MOD_PART0_05023	0	459
PROKKA_MOD_PART0_05024	0	594
PROKKA_MOD_PART0_05025	0	249
PROKKA_MOD_PART0_05026	0	255
PROKKA_MOD_PART0_05027	0	1755
PROKKA_MOD_PART0_05028	0	543
PROKKA_MOD_PART0_05029	0	321
PROKKA_MOD_PART0_05030	0	945
PROKKA_MOD_PART0_05031	0	78
PROKKA_MOD_PART0_05032	0	255
PROKKA_MOD_PART0_05033	0	552
PROKKA_MOD_PART0_05034	0.291262	309
PROKKA_MOD_PART0_05035	0.102941	204
PROKKA_MOD_PART0_05036	0	1980
PROKKA_MOD_PART0_05037	0	282
PROKKA_MOD_PART0_05038	0	264
PROKKA_MOD_PART0_05039	0	537
PROKKA_MOD_PART0_05040	0	3204
PROKKA_MOD_PART0_05041	0	1116
PROKKA_MOD_PART0_05042	0	150
PROKKA_MOD_PART0_05043	0	492
PROKKA_MOD_PART0_05044	0	1086
PROKKA_MOD_PART0_05045	0	354
PROKKA_MOD_PART0_05046	0	150
PROKKA_MOD_PART0_05047	0	489
PROKKA_MOD_PART0_05048	0	1182
PROKKA_MOD_PART0_05049	0	1119
PROKKA_MOD_PART0_05050	0	66
PROKKA_MOD_PART0_05051	0	885
PROKKA_MOD_PART0_05052	0	192
PROKKA_MOD_PART0_05053	0	642
PROKKA_MOD_PART0_05054	0	483
PROKKA_MOD_PART0_05055	0	201
PROKKA_MOD_PART0_05056	0	201
PROKKA_MOD_PART0_05057	0	555
PROKKA_MOD_PART0_05058	0	393
PROKKA_MOD_PART0_05059	0	360
PROKKA_MOD_PART0_05060	0	1155
PROKKA_MOD_PART0_05061	0	60
PROKKA_MOD_PART0_05062	0	975
PROKKA_MOD_PART0_05063	0	1422
PROKKA_MOD_PART0_05064	0	669
PROKKA_MOD_PART0_05065	0	1191
PROKKA_MOD_PART0_05066	0	414
PROKKA_MOD_PART0_05067	0	276
PROKKA_MOD_PART0_05068	0	426
PROKKA_MOD_PART0_05069	0	165
PROKKA_MOD_PART0_05070	0	1365
PROKKA_MOD_PART0_05071	0	96
PROKKA_MOD_PART0_05072	0	174
PROKKA_MOD_PART0_05073	4.40351	798
PROKKA_MOD_PART0_05074	2.28464	534
PROKKA_MOD_PART0_05075	0	93
PROKKA_MOD_PART0_05076	0	1071
PROKKA_MOD_PART0_05077	0.0869565	1242
PROKKA_MOD_PART0_05078	0	705
PROKKA_MOD_PART0_05079	0	288
PROKKA_MOD_PART0_05080	0	375
PROKKA_MOD_PART0_05081	0	603
PROKKA_MOD_PART0_05082	0	1332
PROKKA_MOD_PART0_05083	0	366
PROKKA_MOD_PART0_05084	0	300
PROKKA_MOD_PART0_05085	0	66
PROKKA_MOD_PART0_05086	0	441
PROKKA_MOD_PART0_05087	0	252
PROKKA_MOD_PART0_05088	0	294
PROKKA_MOD_PART0_05089	0	1686
PROKKA_MOD_PART0_05090	0	801
PROKKA_MOD_PART0_05091	0	1332
PROKKA_MOD_PART0_05092	0	687
PROKKA_MOD_PART0_05093	0	612
PROKKA_MOD_PART0_05094	0	171
PROKKA_MOD_PART0_05095	0	741
PROKKA_MOD_PART0_05096	0	2547
PROKKA_MOD_PART0_05097	0	378
PROKKA_MOD_PART0_05098	0	354
PROKKA_MOD_PART0_05099	0	444
PROKKA_MOD_PART0_05100	0	315
PROKKA_MOD_PART0_05101	0	933
PROKKA_MOD_PART0_05102	0	576
PROKKA_MOD_PART0_05103	0	267
PROKKA_MOD_PART0_05104	0	363
PROKKA_MOD_PART0_05105	0	330
PROKKA_MOD_PART0_05106	0	225
PROKKA_MOD_PART0_05107	0	906
PROKKA_MOD_PART0_05108	0	720
PROKKA_MOD_PART0_05109	0	576
PROKKA_MOD_PART0_05110	0	294
PROKKA_MOD_PART0_05111	0	144
PROKKA_MOD_PART0_05112	0	645
PROKKA_MOD_PART0_05113	0	828
PROKKA_MOD_PART0_05114	0	198
PROKKA_MOD_PART0_05115	0	156
PROKKA_MOD_PART0_05116	0	960
PROKKA_MOD_PART0_05117	0	198
PROKKA_MOD_PART0_05118	0	90
PROKKA_MOD_PART0_05119	0	72
PROKKA_MOD_PART0_05120	0	201
PROKKA_MOD_PART0_05121	0	303
PROKKA_MOD_PART0_05122	0	810
PROKKA_MOD_PART0_05123	0	642
PROKKA_MOD_PART0_05124	0	741
PROKKA_MOD_PART0_05125	0	282
PROKKA_MOD_PART0_05126	0.313433	804
PROKKA_MOD_PART0_05127	0	600
PROKKA_MOD_PART0_05128	0	495
PROKKA_MOD_PART0_05129	0	984
PROKKA_MOD_PART0_05130	0	234
PROKKA_MOD_PART0_05131	0	603
PROKKA_MOD_PART0_05132	0	531
PROKKA_MOD_PART0_05133	0	798
PROKKA_MOD_PART0_05134	0	450
PROKKA_MOD_PART0_05135	0	90
PROKKA_MOD_PART0_05136	0	978
PROKKA_MOD_PART0_05137	0	405
PROKKA_MOD_PART0_05138	0	1341
PROKKA_MOD_PART0_05139	0	759
PROKKA_MOD_PART0_05140	0.217054	1161
PROKKA_MOD_PART0_05141	0	312
PROKKA_MOD_PART0_05142	0	186
PROKKA_MOD_PART0_05143	0	525
PROKKA_MOD_PART0_05144	0	336
PROKKA_MOD_PART0_05145	0	129
PROKKA_MOD_PART0_05146	0	705
PROKKA_MOD_PART0_05147	0.33871	372
PROKKA_MOD_PART0_05148	0.782051	78
PROKKA_MOD_PART0_05149	0	537
PROKKA_MOD_PART0_05150	0.65614	285
PROKKA_MOD_PART0_05151	0	285
PROKKA_MOD_PART0_05152	0	552
PROKKA_MOD_PART0_05153	0	390
PROKKA_MOD_PART0_05154	0	729
PROKKA_MOD_PART0_05155	0	834
PROKKA_MOD_PART0_05156	0	300
PROKKA_MOD_PART0_05157	0	378
PROKKA_MOD_PART0_05158	0	315
PROKKA_MOD_PART0_05159	0	249
PROKKA_MOD_PART0_05160	0.0829421	639
PROKKA_MOD_PART0_05161	0.420765	183
PROKKA_MOD_PART0_05162	0.110161	1053
PROKKA_MOD_PART0_05163	0	747
PROKKA_MOD_PART0_05164	0.338235	204
PROKKA_MOD_PART0_05165	0.20565	885
PROKKA_MOD_PART0_05166	0.203822	942
PROKKA_MOD_PART0_05167	0	282
PROKKA_MOD_PART0_05168	0	348
PROKKA_MOD_PART0_05169	0	324
PROKKA_MOD_PART0_05170	0	216
PROKKA_MOD_PART0_05171	0	585
PROKKA_MOD_PART0_05172	0	204
PROKKA_MOD_PART0_05173	0	351
PROKKA_MOD_PART0_05174	0	930
PROKKA_MOD_PART0_05175	0	234
PROKKA_MOD_PART0_05176	0.100358	279
PROKKA_MOD_PART0_05177	0.609054	243
PROKKA_MOD_PART0_05178	0.143333	300
PROKKA_MOD_PART0_05179	0	564
PROKKA_MOD_PART0_05180	0	147
PROKKA_MOD_PART0_05181	0	516
PROKKA_MOD_PART0_05182	0	681
PROKKA_MOD_PART0_05183	0	1308
PROKKA_MOD_PART0_05184	0	99
PROKKA_MOD_PART0_05185	0	498
